GeneID	KOID	PathwayID
gid8253.0.1	K13413	map04075
gid8253.0.1	K13413	map04626
gid82549.0.2	K05019	map03013
gid82553.0.1	K13993	map04141
gid82567.0.1	K14288	map03013
gid82567.0.2	K14288	map03013
gid8256.0.1	K03063	map03050
gid82587.0.1	K13425	map04016
gid82587.0.1	K13425	map04626
gid82597.0.1	K02993	map03010
gid82609.0.2	K03006	map00230
gid82609.0.2	K03006	map00240
gid82609.0.2	K03006	map03020
gid8262.0.1	K10712	map00430
gid82664.0.1	K12900	map03040
gid82664.0.2	K12900	map03040
gid82667.0.1	K02875	map03010
gid82699.0.1	K01785	map00010
gid82699.0.1	K01785	map00052
gid82707.0.4	K03553	map03440
gid8272.0.1	K07342	map03060
gid8272.0.1	K07342	map04141
gid8272.0.1	K07342	map04145
gid8276.0.1	K01431	map00240
gid8276.0.1	K01431	map00410
gid8276.0.1	K01431	map00770
gid82780.0.1	K04125	map00904
gid82786.0.2	K00284	map00630
gid82786.0.2	K00284	map00910
gid82786.0.3	K14569	map03008
gid827.0.1	K13431	map03060
gid8281.0.1	K09517	map04141
gid82823.0.1	K13758	map00230
gid8285.0.1	K03013	map00230
gid8285.0.1	K03013	map00240
gid8285.0.1	K03013	map03020
gid8286.0.1	K00660	map00941
gid8286.0.1	K00660	map04712
gid8287.0.1	K03363	map04120
gid82888.0.1	K20782	map00514
gid828.0.1	K08343	map04136
gid82936.0.1	K14297	map03013
gid8293.0.1	K02993	map03010
gid82943.0.2	K08910	map00196
gid8297.1.2	K03013	map00230
gid8297.1.2	K03013	map00240
gid8297.1.2	K03013	map03020
gid82984.0.1	K00820	map00250
gid82984.0.1	K00820	map00520
gid82986.0.1	K14499	map04075
gid82991.0.1	K18857	map00010
gid82991.0.1	K18857	map00071
gid82991.0.1	K18857	map00350
gid82991.0.1	K18857	map00592
gid8299.0.1	K20782	map00514
gid82.0.1	K01188	map00460
gid82.0.1	K01188	map00500
gid82.0.1	K01188	map00940
gid8302.0.1	K12605	map03018
gid83049.0.1	K12668	map00510
gid83049.0.1	K12668	map04141
gid83057.1.1	K01595	map00620
gid83057.1.1	K01595	map00710
gid8306.0.3	K13379	map00520
gid8307.0.1	K14677	map00220
gid83095.0.1	K14496	map04016
gid83095.0.1	K14496	map04075
gid83098.0.1	K00234	map00020
gid83098.0.1	K00234	map00190
gid8310.0.1	K11088	map03040
gid83113.0.1	K14682	map00220
gid8311.0.1	K03231	map03013
gid8311.0.2	K03231	map03013
gid8312.0.1	K02115	map00190
gid8312.0.1	K02115	map00195
gid83148.0.1	K02434	map00970
gid8314.0.1	K12669	map00510
gid8314.0.1	K12669	map04141
gid83151.0.1	K15777	map00965
gid8315.0.1	K02152	map00190
gid8315.0.1	K02152	map04145
gid8316.0.1	K00913	map00562
gid8316.0.1	K00913	map04070
gid83178.0.2	K03247	map03013
gid8318.0.1	K18108	map00902
gid83214.0.1	K01535	map00190
gid83235.0.1	K01184	map00040
gid8326.0.1	K10839	map03420
gid8326.0.1	K10839	map04141
gid83271.0.1	K01493	map00240
gid8327.0.1	K02154	map00190
gid8327.0.1	K02154	map04145
gid8328.0.1	K04035	map00860
gid8329.0.1	K14491	map04075
gid8331.0.1	K01426	map00330
gid8331.0.1	K01426	map00360
gid8331.0.1	K01426	map00380
gid8332.0.1	K04714	map00600
gid8332.0.2	K04714	map00600
gid83337.0.1	K02130	map00190
gid83340.0.2	K00799	map00480
gid83362.0.1	K03868	map03420
gid83362.0.1	K03868	map04120
gid83362.0.1	K03868	map04141
gid83378.0.1	K06617	map00052
gid83378.0.2	K06617	map00052
gid83386.0.1	K20605	map04016
gid83387.0.1	K10661	map04141
gid8338.0.1	K13447	map04016
gid8338.0.1	K13447	map04626
gid8339.0.1	K00975	map00500
gid8339.0.1	K00975	map00520
gid83430.0.1	K12309	map00052
gid83430.0.1	K12309	map00511
gid83430.0.1	K12309	map00531
gid83430.0.1	K12309	map00600
gid83430.0.1	K12309	map00604
gid83517.0.1	K02978	map03010
gid83522.0.1	K18443	map04144
gid8352.0.1	K00511	map00100
gid8352.0.1	K00511	map00909
gid8355.0.1	K03809	map00130
gid83567.0.1	K00902	map00510
gid8356.0.1	K12883	map03013
gid8356.0.1	K12883	map03015
gid8356.0.1	K12883	map03040
gid83573.0.1	K05605	map00280
gid83573.0.1	K05605	map00410
gid83573.0.1	K05605	map00640
gid83575.0.4	K13126	map03013
gid83575.0.4	K13126	map03015
gid83575.0.4	K13126	map03018
gid8357.0.1	K12472	map04144
gid8358.0.1	K01785	map00010
gid8358.0.1	K01785	map00052
gid83605.0.1	K14411	map03015
gid8360.0.1	K10771	map03410
gid83625.0.1	K02541	map03030
gid83635.0.1	K01893	map00970
gid83644.0.1	K00083	map00940
gid8364.0.1	K00602	map00230
gid8364.0.1	K00602	map00670
gid83661.0.1	K10808	map00230
gid83661.0.1	K10808	map00240
gid83661.0.1	K10808	map00480
gid8366.0.1	K03942	map00190
gid83677.0.1	K01874	map00450
gid83677.0.1	K01874	map00970
gid8367.0.1	K06130	map00564
gid8367.0.2	K06130	map00564
gid83687.0.1	K01183	map00520
gid83687.0.2	K01183	map00520
gid83689.0.1	K01868	map00970
gid8368.0.1	K02639	map00195
gid83702.0.2	K01939	map00230
gid83702.0.2	K01939	map00250
gid83729.0.2	K01490	map00230
gid83729.0.3	K01490	map00230
gid8372.0.1	K00696	map00500
gid83730.0.2	K10950	map04141
gid8374.0.1	K01889	map00970
gid8375.0.1	K01653	map00290
gid8375.0.1	K01653	map00650
gid8375.0.1	K01653	map00660
gid8375.0.1	K01653	map00770
gid8376.0.1	K13648	map00520
gid83784.0.1	K01476	map00220
gid83784.0.1	K01476	map00330
gid83799.0.1	K02115	map00190
gid83799.0.1	K02115	map00195
gid8379.0.1	K01177	map00500
gid83812.0.1	K00434	map00053
gid83812.0.1	K00434	map00480
gid8381.0.1	K01756	map00230
gid8381.0.1	K01756	map00250
gid83841.0.1	K04079	map04141
gid83841.0.1	K04079	map04626
gid83856.0.1	K00789	map00270
gid83856.0.2	K00789	map00270
gid8388.0.1	K00227	map00100
gid8389.0.1	K03130	map03022
gid8390.1.1	K14497	map04016
gid8390.1.1	K14497	map04075
gid83914.1.1	K08852	map04141
gid8392.0.1	K09517	map04141
gid83936.0.1	K02256	map00190
gid8393.0.1	K21797	map00562
gid8393.0.1	K21797	map04070
gid83979.0.1	K03946	map00190
gid8397.0.1	K00948	map00030
gid8397.0.1	K00948	map00230
gid83983.0.1	K12843	map03040
gid8399.0.1	K02885	map03010
gid8400.0.1	K03237	map03013
gid8400.0.1	K03237	map04141
gid8402.0.1	K20726	map04016
gid84037.0.1	K13174	map03013
gid8403.0.1	K14404	map03015
gid8404.0.1	K05658	map02010
gid8405.0.1	K11864	map03440
gid8407.0.1	K02563	map01502
gid84082.0.1	K13832	map00400
gid84095.0.2	K14546	map03008
gid8409.0.1	K07901	map04144
gid8409.1.2	K07901	map04144
gid8409.2.1	K07901	map04144
gid840.0.1	K08730	map00564
gid84108.0.4	K00252	map00071
gid84108.0.4	K00252	map00310
gid84108.0.4	K00252	map00380
gid84132.0.3	K13412	map04626
gid84153.0.1	K02918	map03010
gid84159.0.1	K00507	map01040
gid8415.0.1	K04506	map04120
gid84166.0.1	K01507	map00190
gid84167.0.1	K07342	map03060
gid84167.0.1	K07342	map04141
gid84167.0.1	K07342	map04145
gid84167.0.4	K07342	map03060
gid84167.0.4	K07342	map04141
gid84167.0.4	K07342	map04145
gid84170.0.1	K14290	map03008
gid84170.0.1	K14290	map03013
gid84170.0.3	K14290	map03008
gid84170.0.3	K14290	map03013
gid84170.0.4	K14290	map03008
gid84170.0.4	K14290	map03013
gid84178.0.1	K00665	map00061
gid8419.0.1	K06013	map00900
gid84213.0.1	K03869	map04120
gid8421.0.1	K12843	map03040
gid84221.0.2	K22133	map00630
gid8422.0.1	K01194	map00500
gid84234.0.1	K01681	map00020
gid84234.0.1	K01681	map00630
gid84240.0.1	K01958	map00020
gid84240.0.1	K01958	map00620
gid84240.0.2	K01958	map00020
gid84240.0.2	K01958	map00620
gid84240.0.3	K01958	map00020
gid84240.0.3	K01958	map00620
gid8424.0.1	K12191	map04144
gid8425.0.1	K00600	map00260
gid8425.0.1	K00600	map00460
gid8425.0.1	K00600	map00630
gid8425.0.1	K00600	map00670
gid84262.0.1	K02905	map03010
gid84269.0.4	K01052	map00100
gid84292.0.1	K09839	map00906
gid84292.0.2	K09839	map00906
gid84294.0.3	K02433	map00970
gid84296.1.1	K04567	map00970
gid842.0.1	K14376	map03015
gid84302.0.3	K15777	map00965
gid84302.0.4	K15777	map00965
gid84311.0.1	K12319	map00230
gid84319.0.1	K05663	map02010
gid84319.0.2	K05661	map02010
gid84319.0.3	K05661	map02010
gid84322.0.1	K13989	map04141
gid8432.0.1	K17911	map00906
gid84334.0.1	K01937	map00240
gid84337.0.1	K00787	map00900
gid8433.0.1	K00799	map00480
gid8434.0.1	K03950	map00190
gid84360.0.1	K01179	map00500
gid84363.1.1	K06167	map00440
gid8436.0.1	K01179	map00500
gid84383.0.1	K03062	map03050
gid84397.0.2	K01892	map00970
gid8439.0.1	K01951	map00230
gid843.1.1	K01867	map00970
gid84401.0.1	K02916	map03010
gid8440.0.1	K02293	map00906
gid84413.0.1	K13457	map04626
gid84413.1.1	K13457	map04626
gid84421.0.2	K03245	map03013
gid84427.0.1	K00857	map00240
gid84429.0.1	K01580	map00250
gid84429.0.1	K01580	map00410
gid84429.0.1	K01580	map00430
gid84429.0.1	K01580	map00650
gid8442.0.1	K02695	map00195
gid84450.0.1	K07385	map00902
gid8446.0.1	K01528	map04144
gid8446.1.1	K01528	map04144
gid8447.0.1	K10712	map00430
gid84490.0.1	K04079	map04141
gid8449.0.1	K01870	map00970
gid84505.0.1	K01673	map00910
gid84506.0.2	K01082	map00920
gid84508.0.1	K15634	map00010
gid84508.0.1	K15634	map00260
gid8450.0.1	K07466	map03030
gid8450.0.1	K07466	map03420
gid8450.0.1	K07466	map03430
gid8450.0.1	K07466	map03440
gid8450.0.2	K07466	map03030
gid8450.0.2	K07466	map03420
gid8450.0.2	K07466	map03430
gid8450.0.2	K07466	map03440
gid84521.0.2	K03113	map03013
gid84521.1.1	K10590	map04120
gid8452.0.1	K11866	map04144
gid8454.0.1	K01738	map00270
gid8454.0.1	K01738	map00920
gid8454.0.2	K01738	map00270
gid8454.0.2	K01738	map00920
gid8454.1.1	K01738	map00270
gid8454.1.1	K01738	map00920
gid8455.0.1	K12816	map03040
gid8459.0.1	K16223	map04712
gid8460.0.1	K02873	map03010
gid8460.0.2	K02873	map03010
gid84624.0.1	K01869	map00970
gid8468.0.1	K00895	map00010
gid8468.0.1	K00895	map00030
gid8468.0.1	K00895	map00051
gid84694.0.3	K13436	map04626
gid84699.0.2	K02941	map03010
gid8469.0.1	K12309	map00052
gid8469.0.1	K12309	map00511
gid8469.0.1	K12309	map00531
gid8469.0.1	K12309	map00600
gid8469.0.1	K12309	map00604
gid84709.0.1	K03250	map03013
gid8470.0.1	K10777	map03450
gid8471.0.1	K08852	map04141
gid84722.0.1	K03035	map03050
gid8472.0.1	K13126	map03013
gid8472.0.1	K13126	map03015
gid8472.0.1	K13126	map03018
gid8475.0.1	K03881	map00190
gid8481.0.1	K08908	map00196
gid84834.0.1	K19355	map00051
gid8483.0.1	K01738	map00270
gid8483.0.1	K01738	map00920
gid8485.0.1	K11187	map04146
gid8485.0.2	K11187	map04146
gid8487.0.1	K14504	map04075
gid8487.0.2	K14504	map04075
gid8488.0.2	K14499	map04075
gid848.0.1	K15633	map00010
gid848.0.1	K15633	map00260
gid84922.0.1	K02922	map03010
gid84923.0.1	K12160	map03013
gid8495.0.1	K01695	map00260
gid8495.0.1	K01695	map00400
gid8497.0.1	K14324	map03013
gid8497.0.1	K14324	map03015
gid84980.0.1	K03257	map03013
gid84993.0.1	K17879	map04146
gid84997.0.1	K03880	map00190
gid84.0.1	K00927	map00010
gid84.0.1	K00927	map00710
gid85020.0.1	K07904	map04144
gid85035.0.1	K01886	map00970
gid85036.0.1	K13025	map03013
gid85036.0.1	K13025	map03015
gid85036.0.1	K13025	map03040
gid8503.0.1	K10579	map04120
gid8503.0.2	K10579	map04120
gid8504.0.1	K04392	map04145
gid8504.0.1	K04392	map04933
gid85068.0.1	K02377	map00051
gid85068.0.1	K02377	map00520
gid85072.0.2	K12450	map00520
gid85085.0.1	K13448	map04626
gid85092.0.1	K01809	map00051
gid85092.0.1	K01809	map00520
gid85100.0.1	K05666	map02010
gid85106.0.1	K00392	map00920
gid85106.0.2	K00392	map00920
gid85120.0.1	K02736	map03050
gid85120.0.2	K02736	map03050
gid85142.0.1	K13356	map00073
gid85142.0.1	K13356	map04146
gid85143.0.1	K01183	map00520
gid8514.0.1	K01188	map00460
gid8514.0.1	K01188	map00500
gid8514.0.1	K01188	map00940
gid85153.0.2	K15779	map00010
gid85153.0.2	K15779	map00030
gid85153.0.2	K15779	map00052
gid85153.0.2	K15779	map00230
gid85153.0.2	K15779	map00500
gid85153.0.2	K15779	map00520
gid85155.0.1	K12859	map03040
gid8515.0.1	K14493	map04075
gid8516.0.1	K02728	map03050
gid85186.0.1	K19892	map00500
gid851.0.1	K21383	map00942
gid85201.0.1	K20217	map04120
gid8520.0.1	K01148	map03018
gid85227.0.1	K03107	map03060
gid8523.0.1	K02692	map00195
gid8523.1.1	K02692	map00195
gid8523.1.2	K02692	map00195
gid8523.1.3	K02692	map00195
gid8523.1.4	K02692	map00195
gid8523.1.5	K02692	map00195
gid85294.0.1	K03691	map00514
gid85298.1.1	K00264	map00250
gid85298.1.1	K00264	map00910
gid852.0.1	K20547	map00520
gid852.0.1	K20547	map04016
gid85309.0.1	K07203	map04136
gid8530.0.1	K01626	map00400
gid8531.0.1	K00851	map00030
gid85336.0.4	K12349	map00600
gid85340.0.1	K12502	map00130
gid85359.0.1	K05933	map00270
gid85365.0.1	K10756	map03030
gid85365.0.1	K10756	map03420
gid85365.0.1	K10756	map03430
gid8539.0.1	K08901	map00195
gid85407.0.1	K02866	map03010
gid85419.0.2	K02701	map00195
gid85419.0.3	K02701	map00195
gid85419.0.4	K02701	map00195
gid85425.0.1	K00902	map00510
gid8543.0.1	K19199	map00310
gid8545.0.1	K00036	map00030
gid8545.0.1	K00036	map00480
gid85468.0.1	K02947	map03010
gid8546.0.1	K04120	map00904
gid85474.0.2	K12845	map03008
gid85474.0.2	K12845	map03040
gid8547.0.1	K14432	map04075
gid8551.1.1	K13414	map04016
gid8551.1.1	K13414	map04626
gid85532.0.1	K07342	map03060
gid85532.0.1	K07342	map04141
gid85532.0.1	K07342	map04145
gid85533.0.1	K00423	map00053
gid8555.0.1	K10666	map04141
gid85577.0.3	K08342	map04136
gid85606.0.2	K13356	map00073
gid85606.0.2	K13356	map04146
gid85609.0.1	K03100	map03060
gid8560.0.1	K20782	map00514
gid85628.0.1	K12130	map04712
gid8563.0.1	K03062	map03050
gid8566.0.1	K02895	map03010
gid85678.0.1	K02575	map00910
gid8568.0.1	K00413	map00190
gid85695.0.1	K16221	map04712
gid8569.0.1	K12817	map03040
gid85706.0.1	K00849	map00052
gid85706.0.1	K00849	map00520
gid8570.0.1	K12591	map03018
gid85719.0.1	K14297	map03013
gid85727.0.2	K19269	map00630
gid85742.0.1	K08901	map00195
gid85755.1.1	K03006	map00230
gid85755.1.1	K03006	map00240
gid85755.1.1	K03006	map03020
gid85755.2.1	K03006	map00230
gid85755.2.1	K03006	map00240
gid85755.2.1	K03006	map03020
gid85757.0.1	K03352	map04120
gid85759.0.2	K00658	map00020
gid85759.0.2	K00658	map00310
gid8575.0.1	K14498	map04016
gid8575.0.1	K14498	map04075
gid85766.0.1	K01892	map00970
gid85766.0.3	K01892	map00970
gid8577.0.1	K02896	map03010
gid8578.0.1	K07953	map04141
gid85797.0.1	K01519	map00230
gid85810.0.1	K01893	map00970
gid85810.0.2	K01893	map00970
gid85810.0.3	K01893	map00970
gid8581.0.2	K02899	map03010
gid85826.0.2	K02155	map00190
gid85826.0.2	K02155	map04145
gid85832.0.3	K02145	map00190
gid85832.0.3	K02145	map04145
gid85853.0.1	K06617	map00052
gid8586.0.1	K03006	map00230
gid8586.0.1	K03006	map00240
gid8586.0.1	K03006	map03020
gid85886.0.1	K13356	map00073
gid85886.0.1	K13356	map04146
gid85889.0.1	K16055	map00500
gid8592.0.1	K02641	map00195
gid85955.0.1	K07887	map04144
gid85955.0.1	K07887	map04145
gid85966.0.1	K00799	map00480
gid85968.0.1	K00857	map00240
gid8597.0.1	K12446	map00520
gid859.0.1	K00930	map00220
gid86031.0.1	K18819	map00052
gid86033.0.1	K02929	map03010
gid86043.0.1	K13510	map00564
gid86043.0.1	K13510	map00565
gid86045.1.2	K01094	map00564
gid8604.0.1	K00928	map00260
gid8604.0.1	K00928	map00261
gid8604.0.1	K00928	map00270
gid8604.0.1	K00928	map00300
gid86055.0.1	K10590	map04120
gid86072.1.1	K09835	map00906
gid8607.0.1	K00432	map00480
gid8607.0.1	K00432	map00590
gid8607.0.2	K00432	map00480
gid8607.0.2	K00432	map00590
gid8608.0.1	K00430	map00940
gid860.0.1	K01719	map00860
gid86102.0.1	K15889	map00900
gid8611.0.1	K00939	map00230
gid8611.0.1	K00939	map00730
gid86142.0.1	K14677	map00220
gid86153.0.1	K04567	map00970
gid8618.0.1	K08967	map00270
gid8620.0.1	K03006	map00230
gid8620.0.1	K03006	map00240
gid8620.0.1	K03006	map03020
gid86214.0.1	K10775	map00360
gid86214.0.1	K10775	map00940
gid86219.0.1	K12817	map03040
gid8621.0.1	K02996	map03010
gid86236.0.1	K00901	map00561
gid86236.0.1	K00901	map00564
gid86236.0.1	K00901	map04070
gid86238.0.1	K13946	map04075
gid86248.0.2	K01883	map00970
gid8625.0.1	K01426	map00330
gid8625.0.1	K01426	map00360
gid8625.0.1	K01426	map00380
gid8628.0.1	K00031	map00020
gid8628.0.1	K00031	map00480
gid8628.0.1	K00031	map04146
gid86296.0.1	K05692	map04145
gid8629.0.1	K12611	map03018
gid862.0.2	K03881	map00190
gid862.2.1	K03881	map00190
gid86308.0.2	K01626	map00400
gid86320.0.1	K14560	map03008
gid8633.0.1	K02902	map03010
gid8635.0.1	K13648	map00520
gid86377.0.4	K01868	map00970
gid86387.0.1	K02893	map03010
gid8638.0.1	K03103	map00010
gid8638.0.1	K03103	map00562
gid8640.0.1	K15803	map00909
gid86415.0.1	K03252	map03013
gid8642.0.1	K06001	map00260
gid8642.0.1	K06001	map00400
gid8643.0.1	K03542	map00195
gid8644.0.1	K02734	map03050
gid86451.0.1	K02731	map03050
gid8645.0.1	K12309	map00052
gid8645.0.1	K12309	map00511
gid8645.0.1	K12309	map00531
gid8645.0.1	K12309	map00600
gid8645.0.1	K12309	map00604
gid86471.0.2	K00818	map00220
gid86480.0.1	K14175	map00909
gid8648.0.1	K10756	map03030
gid8648.0.1	K10756	map03420
gid8648.0.1	K10756	map03430
gid86497.0.1	K01555	map00350
gid8651.0.1	K12603	map03018
gid86522.0.1	K12182	map04144
gid86522.0.1	K12182	map04145
gid8652.0.1	K11420	map00310
gid86550.0.3	K12125	map04712
gid86553.0.1	K01184	map00040
gid8657.0.1	K01051	map00040
gid86587.0.1	K02936	map03010
gid86618.0.1	K03178	map04120
gid86629.0.1	K02868	map03010
gid86679.0.1	K01507	map00190
gid8667.0.1	K03679	map03018
gid8667.0.2	K08242	map00100
gid86690.0.2	K10575	map04120
gid86690.0.2	K10575	map04141
gid866.0.1	K13447	map04016
gid866.0.1	K13447	map04626
gid866.0.2	K13447	map04016
gid866.0.2	K13447	map04626
gid866.1.1	K13447	map04016
gid866.1.1	K13447	map04626
gid866.1.2	K13447	map04016
gid866.1.2	K13447	map04626
gid866.2.1	K13447	map04016
gid866.2.1	K13447	map04626
gid86731.0.1	K16189	map04075
gid8673.0.1	K01528	map04144
gid8673.0.2	K12486	map04144
gid86768.0.1	K14484	map04075
gid8677.0.1	K06236	map04933
gid86786.0.1	K08914	map00196
gid8678.0.1	K14538	map03008
gid8680.0.1	K00430	map00940
gid86810.0.1	K06269	map03015
gid8681.0.1	K07936	map03008
gid8681.0.1	K07936	map03013
gid86839.0.1	K00549	map00270
gid86839.0.1	K00549	map00450
gid8684.0.1	K14677	map00220
gid8686.0.1	K02984	map03010
gid86872.0.1	K00020	map00280
gid8688.0.1	K03029	map03050
gid86900.0.2	K01850	map00400
gid86919.0.1	K00963	map00040
gid86919.0.1	K00963	map00052
gid86919.0.1	K00963	map00500
gid86919.0.1	K00963	map00520
gid86942.0.1	K01595	map00620
gid86942.0.1	K01595	map00710
gid8696.0.1	K08517	map04130
gid8696.0.1	K08517	map04145
gid86979.0.3	K10105	map00785
gid86993.0.1	K03006	map00230
gid86993.0.1	K03006	map00240
gid86993.0.1	K03006	map03020
gid86997.0.2	K12667	map00510
gid86997.0.2	K12667	map04141
gid8699.0.1	K05681	map02010
gid869.0.1	K04482	map03440
gid8700.0.1	K16241	map04712
gid8702.0.1	K06167	map00440
gid87050.0.1	K08341	map04136
gid8705.0.1	K12741	map03040
gid87064.0.1	K01209	map00520
gid8706.0.1	K02889	map03010
gid87075.0.1	K00235	map00020
gid87075.0.1	K00235	map00190
gid8709.0.1	K00847	map00051
gid8709.0.1	K00847	map00500
gid8709.0.1	K00847	map00520
gid870.0.1	K12309	map00052
gid870.0.1	K12309	map00511
gid870.0.1	K12309	map00531
gid870.0.1	K12309	map00600
gid870.0.1	K12309	map00604
gid87106.0.1	K15919	map00260
gid87106.0.1	K15919	map00630
gid87109.0.1	K01187	map00052
gid87109.0.1	K01187	map00500
gid87109.0.2	K01187	map00052
gid87109.0.2	K01187	map00500
gid87109.0.3	K01187	map00052
gid87109.0.3	K01187	map00500
gid8710.0.2	K00873	map00010
gid8710.0.2	K00873	map00230
gid8710.0.2	K00873	map00620
gid8710.0.3	K00873	map00010
gid8710.0.3	K00873	map00230
gid8710.0.3	K00873	map00620
gid8710.0.4	K00873	map00010
gid8710.0.4	K00873	map00230
gid8710.0.4	K00873	map00620
gid8710.1.1	K00873	map00010
gid8710.1.1	K00873	map00230
gid8710.1.1	K00873	map00620
gid8710.3.1	K00873	map00010
gid8710.3.1	K00873	map00230
gid8710.3.1	K00873	map00620
gid87118.0.1	K10808	map00230
gid87118.0.1	K10808	map00240
gid87118.0.1	K10808	map00480
gid87124.1.1	K14497	map04016
gid87124.1.1	K14497	map04075
gid87126.0.1	K04043	map03018
gid87156.0.2	K02975	map03010
gid87182.0.1	K14641	map00230
gid87182.0.1	K14641	map00240
gid87183.0.1	K01738	map00270
gid87183.0.1	K01738	map00920
gid8718.0.2	K14190	map00053
gid871.1.1	K01881	map00970
gid8722.0.1	K01188	map00460
gid8722.0.1	K01188	map00500
gid8722.0.1	K01188	map00940
gid87241.0.3	K01809	map00051
gid87241.0.3	K01809	map00520
gid87248.0.1	K02917	map03010
gid8731.0.1	K13648	map00520
gid87326.0.1	K13448	map04626
gid87326.0.3	K13448	map04626
gid87326.0.4	K13448	map04626
gid8733.0.1	K13126	map03013
gid8733.0.1	K13126	map03015
gid8733.0.1	K13126	map03018
gid87341.0.1	K12667	map00510
gid87341.0.1	K12667	map04141
gid8734.0.2	K02977	map03010
gid87353.0.1	K05857	map00562
gid87353.0.1	K05857	map04070
gid87353.0.1	K05857	map04933
gid87392.0.1	K01068	map00062
gid87392.0.1	K01068	map01040
gid87408.0.1	K14489	map04075
gid8742.0.1	K01177	map00500
gid8743.0.1	K06943	map03008
gid87458.0.1	K05665	map02010
gid87458.0.2	K05666	map02010
gid8745.0.1	K03937	map00190
gid8748.0.1	K12600	map03018
gid87498.0.1	K13800	map00240
gid874.0.1	K09648	map03060
gid87505.0.1	K00799	map00480
gid87542.0.1	K00133	map00260
gid87542.0.1	K00133	map00261
gid87542.0.1	K00133	map00270
gid87542.0.1	K00133	map00300
gid8756.0.1	K12861	map03040
gid8756.1.2	K12861	map03040
gid87573.0.1	K01711	map00051
gid87573.0.1	K01711	map00520
gid8757.0.1	K00213	map00100
gid87587.0.1	K01206	map00511
gid8758.0.1	K09838	map00906
gid8759.0.1	K12135	map04712
gid875.1.1	K04564	map04146
gid8761.0.1	K02875	map03010
gid8761.1.1	K02875	map03010
gid8761.1.2	K02875	map03010
gid87627.0.1	K02149	map00190
gid87627.0.1	K02149	map04145
gid8764.0.1	K15400	map00073
gid8765.0.2	K01507	map00190
gid8767.0.1	K14012	map04141
gid87695.1.1	K12450	map00520
gid8770.0.1	K14487	map04075
gid87712.0.1	K01739	map00270
gid87712.0.1	K01739	map00450
gid87712.0.1	K01739	map00920
gid87712.1.1	K01739	map00270
gid87712.1.1	K01739	map00450
gid87712.1.1	K01739	map00920
gid8774.0.1	K07573	map03018
gid8775.0.1	K01835	map00010
gid8775.0.1	K01835	map00030
gid8775.0.1	K01835	map00052
gid8775.0.1	K01835	map00230
gid8775.0.1	K01835	map00500
gid8775.0.1	K01835	map00520
gid87779.0.2	K11583	map03015
gid87779.0.3	K11583	map03015
gid8782.0.1	K01792	map00010
gid87869.1.1	K03809	map00130
gid8786.0.1	K01069	map00620
gid8790.0.1	K08737	map03430
gid8792.0.1	K02695	map00195
gid87956.0.1	K03946	map00190
gid87965.0.1	K12795	map04626
gid87970.0.6	K10592	map04120
gid8797.0.1	K02492	map00860
gid87990.0.1	K00262	map00220
gid87990.0.1	K00262	map00250
gid87990.0.1	K00262	map00910
